mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tempo,energy,centroid,mood
-113.1695,41.588142,21.516308,11.092116,17.440653,0.60743165,3.0293286,0.0845088,3.4569807,0.29064035,0.61601543,1.2555639,2.8942456,-0.7695476,0.22040617,-1.4086615,-0.7604615,-0.8702321,-1.5392059,1.0672659,95.703125,0.09789096564054489,4225.564575455603,Happy
-69.00193,73.77,-12.468982,9.536623,-0.045610268,12.718271,3.1650598,-0.084657654,2.5223582,2.8746748,-1.6729779,-3.025172,1.6149282,1.0892638,0.9343862,-0.41627285,-1.2382096,-0.75765777,-1.7046671,-1.0437557,99.38401442307692,0.13991199433803558,2835.0593021892837,Happy
-59.58959,77.30937,26.367233,3.1743202,6.7570415,-0.06425405,-0.62479234,-0.6904833,4.1419597,-0.44033724,-4.5419564,-3.5614958,-2.2030644,-3.5575008,0.26179412,-4.6726303,-4.6041975,-3.7405696,-1.3851972,-0.8453676,95.703125,0.18744316697120667,3141.655140286262,Happy
24.46663,68.96241,-4.2113004,-1.032618,5.249467,2.9858522,4.336798,4.2872887,6.422605,3.6307845,0.11548249,-0.00023516487,2.0697718,1.5497289,3.999015,2.8162687,2.1994698,1.5773795,-0.4722059,0.52484757,107.666015625,0.28261181712150574,3194.1768682916545,Happy
-44.214016,76.17581,22.921127,16.816141,22.998913,3.266593,6.908667,0.10313874,6.4956765,6.542089,0.85448545,2.7243903,4.5169544,2.854357,1.3195446,1.7970861,0.3768287,-1.1220286,-0.43784982,1.570019,99.38401442307692,0.2564522624015808,2944.4779985642813,Happy
4.804322,64.50391,-2.501273,10.419498,3.2420893,7.8209686,3.101567,1.4055258,6.745003,4.884832,3.2736435,1.747771,3.3316636,2.3504841,1.4266739,-0.60548866,-2.1835034,-1.6002755,-0.61104494,-4.0513687,103.359375,0.24089603126049042,3236.3834897605984,Happy
-15.679173,59.269085,-1.5834023,12.570526,8.758745,3.965868,2.0486033,4.2323008,4.9891315,2.9016716,2.327089,1.9943118,1.7193478,-1.5517668,-0.62015903,0.2913807,-0.0029854788,2.7568064,2.2938926,0.056969892,92.28515625,0.22182826697826385,3267.580275537532,Happy
-19.479713,51.92009,37.00408,13.1163845,14.590094,3.2076254,15.297413,-0.77946484,7.2424235,10.393449,-0.37440062,6.230769,-1.1885153,-2.1225436,-1.5674964,-0.7654627,0.032623857,2.834659,0.82377,1.8658277,83.35433467741936,0.279705673456192,3934.6043578715803,Happy
-76.91657,113.29569,-6.219377,19.94625,15.115961,-3.289381,4.7895107,1.0169309,2.2929258,-0.0114685865,-3.7627332,4.241214,2.2863302,-2.9218853,4.5193357,3.4273293,-0.5341384,-0.5602078,0.62774485,-2.0107126,129.19921875,0.19927945733070374,1962.259860440553,Happy
-204.75298,101.60512,26.384224,9.1857195,10.460929,5.108919,-9.447198,9.308316,-12.491376,-2.4966693,6.212447,-9.488957,-2.5600328,-9.048957,-10.187873,-4.0442524,-7.7497845,-5.138517,-1.8299531,-4.416521,107.666015625,0.08329673856496811,2053.894371276876,Happy
-37.071033,68.84185,10.511309,23.959776,15.370538,3.547914,11.677659,2.9124515,2.5459216,4.7503414,-1.5888675,2.5664659,-1.0170679,-1.6613677,0.489345,-2.8281736,-3.4125829,-4.1028423,-4.2148557,1.1007029,92.28515625,0.2234424501657486,3002.6169823427717,Happy
-50.890957,68.04223,12.082594,36.314426,8.646877,19.502785,10.722351,12.312874,1.6614351,10.164873,4.8397875,1.6969051,2.731236,3.1664689,2.4620578,1.4162686,1.0564287,1.8941798,2.2652884,2.4275951,135.99917763157896,0.25419881939888,2703.2416682609646,Happy
-47.93828,54.159214,-4.005042,21.5129,13.886649,6.003954,13.75534,1.0669996,6.722089,6.232228,1.6225083,0.45345962,2.414838,-5.597135,0.30466765,-1.0046958,0.64013517,1.258223,2.0810168,3.0324848,117.45383522727273,0.2227635383605957,3143.535196698567,Happy
-71.61501,81.12124,16.355665,8.950535,13.818385,-0.7371725,12.522272,-0.6393705,3.0430489,3.0547535,-3.2121913,-1.3185769,-0.6402586,-4.0062227,-0.9454737,1.9157288,3.5294616,5.987803,6.0908732,2.567977,117.45383522727273,0.20229460299015045,2842.6607931089798,Happy
-72.17291,81.3121,16.72972,8.680574,14.163569,-1.0486612,12.839069,-0.53434926,3.1377692,3.1529665,-3.4740798,-1.1388003,-0.6851626,-3.9981558,-1.0880299,1.7791659,3.4944952,5.9058094,6.3410254,2.4415286,117.45383522727273,0.20336604118347168,2838.0210737706198,Happy
-45.064255,69.78576,11.866147,8.177108,12.603081,7.750251,11.3099985,0.25850746,9.65932,2.803888,3.8585238,-0.83530426,2.1194327,1.1247413,0.0074640987,0.76138496,-1.4808843,3.656361,4.4588914,4.1998005,112.34714673913044,0.21580053865909576,3149.97113080032,Happy
-52.64915,47.78274,13.455156,2.2134273,13.251046,9.133875,14.447654,0.8738371,9.459656,7.004077,-0.6928578,1.7276204,8.496528,6.9274364,3.1864774,2.2743254,-0.8961153,2.0319853,2.2780228,3.4661899,129.19921875,0.15645989775657654,4052.8886703211056,Happy
-170.92262,105.92537,31.060646,22.226055,12.814611,-5.1669707,11.2371025,-2.1054718,-0.1724929,5.0788264,-11.54121,-3.6240706,1.3911012,-6.6363363,-2.4310408,-7.377177,-2.553612,-1.7130773,-6.1377354,5.067965,58.72691761363637,0.14744551479816437,1987.8719219449235,Happy
-78.1925,65.99214,24.578516,25.652824,13.854882,3.6000478,16.225538,0.59255385,3.3257751,4.16047,2.7126958,3.649891,1.3959064,2.0099125,-1.8058223,-3.9544833,-0.95099765,-1.0149827,-0.46333376,-0.7493814,143.5546875,0.208364337682724,3046.2397998563833,Happy
-14.170114,44.39024,12.680575,10.152087,11.259301,3.9758952,12.507779,-2.1717224,10.705039,2.2852633,5.0335593,-0.8662655,3.80587,1.6627513,1.5042862,-0.19028264,-1.020159,4.782087,4.863109,3.0533204,112.34714673913044,0.21318002045154572,4156.136801574854,Happy
-39.98735,35.58321,8.9385,15.082217,15.206814,10.572661,21.824984,10.004446,13.9735,16.557459,1.4647634,3.2635627,0.062112153,0.9717617,7.650401,7.642752,9.415578,6.5875235,1.1903111,-0.645236,103.359375,0.3214349150657654,3662.9266594641513,Happy
-145.92575,62.53524,-23.114868,-18.786009,-14.782013,-28.421488,3.1344159,-24.940002,-13.637032,-4.6073895,-24.383535,-15.806172,-17.455078,-11.709296,-8.264144,-13.850937,-9.910087,-11.985029,-5.035616,-2.902474,161.4990234375,0.17211171984672546,2639.59187801044,Happy
-46.703014,55.877514,26.12021,16.543205,7.104527,-3.3266866,9.25601,-0.8715933,8.313573,7.1480994,-0.5387219,1.7517585,-1.8377473,5.196832,-3.1105437,-0.8630542,-3.8621147,-2.3494835,-0.22604819,2.2205696,129.19921875,0.2736048698425293,3498.3579746722603,Happy
-56.091187,36.468166,11.94532,-6.4417515,3.7781627,5.284157,3.3947845,4.2650976,7.9939175,5.864428,1.5971135,4.8613906,0.49247718,2.506001,0.27597907,-2.591558,-1.4281116,-1.8711603,-5.3898835,-4.313989,103.359375,0.24087685346603394,3940.3499208914445,Happy
-80.39633,35.962517,20.407267,26.376535,17.379705,4.580236,13.489165,3.6187565,7.324075,5.479913,3.9538543,5.3136964,3.5346324,0.5135292,0.18830319,-1.1251197,3.5296657,1.4410526,0.47266537,-1.7977359,89.10290948275862,0.2499428689479828,3681.430351016257,Happy
-39.691376,33.951675,9.604388,16.657578,14.906162,11.198783,21.502827,9.886201,14.73235,15.628256,2.040395,2.579496,0.35728562,1.6512009,6.9411736,8.237751,9.367546,6.9661984,1.496738,-1.1285765,103.359375,0.3293133080005646,3672.6739422013616,Happy
-87.723495,64.30925,-12.976586,16.032644,0.48616603,0.40709487,4.431545,-2.7237475,-0.3093248,-0.04974521,-5.929299,-4.269969,-3.5097017,-4.630935,-4.0938277,-3.320875,0.21073729,2.704002,2.4902892,0.21650152,99.38401442307692,0.16742224991321564,2940.0005210928985,Happy
-77.94189,32.364952,20.077257,27.633484,16.262774,5.319164,13.481539,3.5032268,7.344144,5.271802,4.0011973,5.271229,3.7526255,0.78148013,0.40025985,-0.7132615,3.0644116,1.4034704,0.5459311,-1.9002221,89.10290948275862,0.25179001688957214,3727.2488351836582,Happy
-46.703014,55.877514,26.12021,16.543205,7.104527,-3.3266866,9.25601,-0.8715933,8.313573,7.1480994,-0.5387219,1.7517585,-1.8377473,5.196832,-3.1105437,-0.8630542,-3.8621147,-2.3494835,-0.22604819,2.2205696,129.19921875,0.2736048698425293,3498.3579746722603,Happy
-65.18545,65.47451,4.1277475,32.742474,16.918562,-5.8376946,14.960992,-0.2438359,9.038334,8.441269,-6.576153,-4.4843636,-2.628058,3.454899,1.6005542,-0.697875,3.2031765,1.0458927,-1.1681348,-4.722194,95.703125,0.2208092212677002,2949.270014966028,Happy
-6.92664,68.88017,3.7705872,28.195871,2.2932248,13.625752,1.0469882,6.004647,2.750496,15.018392,-8.786577,0.7954419,-7.2196684,2.92449,0.5617503,11.366313,11.479182,14.17094,-0.9239001,0.8095099,161.4990234375,0.3978508710861206,2468.498529319245,Happy
-125.98142,117.33393,-0.07229208,10.211122,4.49017,2.1888666,-3.6360846,3.3763409,1.7375195,4.551119,0.8427297,2.4246018,-3.1125748,-2.837452,-6.1066365,-5.2675734,-1.8156683,-3.2187061,1.265375,5.8006916,80.74951171875,0.12609246373176575,1826.5420467927368,Happy
-88.45125,34.333656,-11.282462,2.200408,-4.8584256,-6.1277304,0.33107796,2.440188,-8.17747,5.635986,-9.394409,-7.359539,-3.9459164,2.376863,1.2362299,10.805466,9.384404,5.292023,-2.9351192,-5.572682,129.19921875,0.16902655363082886,3647.8594016331967,Happy
-111.61652,85.579094,3.5153577,16.35747,2.2059443,5.980132,-5.045757,-3.962524,-0.096168354,1.5746027,-5.793351,-5.0871906,-0.20802827,-4.4117293,-0.7768346,1.5563339,0.36258045,0.5752826,-0.6926282,-1.8156012,117.45383522727273,0.1334853619337082,2518.6680120349943,Happy
-63.635056,79.045654,42.744022,16.09554,15.26836,10.789148,13.3115835,3.685729,4.928326,10.677057,-0.01267207,3.4803085,3.4220939,-2.4508336,0.8506413,-5.120554,-4.2999783,-1.5640298,-0.059282143,2.6619995,80.74951171875,0.24325013160705566,2844.070407885239,Happy
-52.537975,37.49602,14.12139,18.180311,16.782768,5.9580927,6.4324026,2.7082064,-0.44743842,3.2196102,-3.9284554,1.5937504,0.29058224,-0.1601175,-0.5063943,-1.5440645,2.0738177,1.2248799,4.5870175,1.6419145,112.34714673913044,0.19137336313724518,3889.787116785757,Happy
-29.26039,53.868725,-1.7002243,15.506247,1.0880837,0.5439645,4.902141,-3.2225883,-1.6917725,2.2325523,-7.1229587,-5.9894915,-2.9803963,-3.7967625,-4.8949075,-6.7240953,-0.41865265,-4.0128164,4.3791423,4.4604297,129.19921875,0.24570654332637787,3262.9124447410586,Happy
-30.211868,88.448524,-6.587008,32.785645,8.500259,8.3887,2.0425205,6.864183,3.5769942,2.720842,1.2942762,3.290607,1.5695497,2.3794365,2.5250053,1.0964288,-1.5795058,-0.26449084,0.112851925,0.42111668,107.666015625,0.2155563086271286,2327.9956325128483,Happy
-91.85374,56.674156,13.763752,15.050706,0.9011202,-4.079192,-0.22235452,0.56391364,-4.60077,-2.6161904,-2.761266,-3.0964155,1.7973816,-0.95242214,1.404723,0.92358834,1.0776355,0.9147185,3.2946672,0.21995427,123.046875,0.16782020032405853,3142.2532583222696,Happy
-52.537975,37.49602,14.12139,18.180311,16.782768,5.9580927,6.4324026,2.7082064,-0.44743842,3.2196102,-3.9284554,1.5937504,0.29058224,-0.1601175,-0.5063943,-1.5440645,2.0738177,1.2248799,4.5870175,1.6419145,112.34714673913044,0.19137336313724518,3889.787116785757,Happy
9.675074,88.82607,-20.29368,5.1013055,-2.917802,-0.18818112,0.3274819,1.604321,-2.2592056,-0.94065094,-6.2122498,-2.9767897,-1.8151836,-0.31959984,-1.3413134,-1.6791989,-0.18654181,1.7162682,-0.13248798,-3.901139,117.45383522727273,0.2344522327184677,2569.255822724336,Happy
-8.531341,54.251755,20.96331,13.099079,9.721153,6.015052,10.720785,6.1021194,0.6942645,5.0023856,-3.4498136,0.8725568,-1.9390471,-2.7849798,-2.676201,-3.3184636,1.7050132,-0.14683868,4.8484674,2.9080086,129.19921875,0.2598068118095398,3671.2604882708424,Happy
-93.63922,59.69027,32.077377,13.12749,13.27032,-6.8693585,2.3390276,-7.8879848,2.2946646,4.4875836,-4.0405664,2.6735637,-3.0863953,-5.7560024,-1.5233752,-1.1896892,-3.0514128,-1.0875477,2.3892705,4.7671,83.35433467741936,0.2103721648454666,3419.3447490583962,Happy
-68.85472,40.457462,25.354525,35.768284,13.383127,2.8213696,12.759582,4.483545,3.3571875,10.026522,-2.3750985,2.9945147,-1.8024031,-3.3783832,-1.5463306,-1.6591519,-3.5203817,1.3764956,2.0280373,1.5048237,95.703125,0.1856050342321396,3645.470694057959,Happy
-38.288414,47.802376,20.052776,23.848087,19.795454,13.665194,14.684335,4.5720963,7.7137046,8.956255,5.421002,1.1439083,1.0811883,4.386656,4.5840893,2.549877,-0.24593866,4.625784,3.0101738,-1.3092593,215.33203125,0.24529977142810822,3544.132839481264,Happy
-34.209938,40.399307,17.510662,13.42147,13.240601,7.449265,18.183458,2.7254276,4.3396277,5.8252974,-1.1257582,3.1106064,2.4149976,-2.0906532,-1.2851561,0.15344465,2.3362236,4.32972,2.137922,2.9388885,112.34714673913044,0.23102271556854248,4037.153770826656,Happy
-42.779434,62.799667,4.7602077,24.068392,9.642161,-1.8881843,9.252786,-2.9691231,3.181562,5.9340043,-4.7737393,3.0194983,-1.2408,-3.5244296,-0.32438833,-1.4424752,-1.8644702,-0.031904664,-0.73046863,-0.9891401,103.359375,0.22333700954914093,3124.14935420786,Happy
-273.28632,103.14759,8.722428,31.6977,12.511967,3.4922655,3.9396503,-0.1623023,-3.921683,3.2304423,-6.373684,-1.5361916,-3.213047,-6.777503,-3.8153548,-6.2407227,-5.618338,-4.015953,-2.3887515,-3.0845282,112.34714673913044,0.03756089508533478,1995.3281824967328,Happy
-44.972015,69.76533,11.851114,8.137467,12.62307,7.7987547,11.3074,0.19175659,9.630409,2.8426685,3.8571951,-0.8326629,2.137802,1.0925359,-0.0684463,0.64883536,-1.4783102,3.7229264,4.547461,4.263485,112.34714673913044,0.21570029854774475,3151.445800513278,Happy
-137.73312,100.24317,14.383044,15.403811,2.3205364,-1.0818115,-2.1069715,-1.6870854,-5.311201,-1.7847023,1.7484086,-6.1835394,-3.0364273,-9.783618,-6.6642976,-3.9666076,-10.177887,-2.9706817,-3.5730906,-0.6477028,143.5546875,0.09215401113033295,2246.9998668388666,Happy
-62.043816,64.239815,29.874727,23.24483,16.247189,7.4384794,8.871021,6.4075446,7.3948216,3.0163872,1.4878421,2.9757109,1.8600916,0.5432622,-0.33012384,0.8136625,1.2980133,1.1867973,0.86054564,0.09585127,129.19921875,0.20798876881599426,3168.3771358678678,Happy
-104.47532,86.85541,28.76275,26.635527,8.927457,5.6745653,7.759279,0.46634582,6.6300635,6.5633125,0.37748337,2.1488523,-0.01993823,-0.36272928,1.3109479,1.3177943,1.9381652,1.2264538,-0.12414603,0.8405376,123.046875,0.1429828703403473,2489.577623717522,Happy
-112.395996,59.759735,14.483949,19.190071,15.127423,-3.2115033,6.109609,-6.668194,1.463722,-1.1876872,-1.2330449,-0.7587416,1.884327,-0.69078666,-2.2996898,-3.4926953,-3.891752,-3.3886583,-2.4311671,-2.0892992,99.38401442307692,0.17935271561145782,3262.336283566903,Happy
-81.77599,78.609276,-17.260933,24.511774,8.410555,2.1446183,5.5200152,1.9346676,8.799277,-0.12229679,0.49543995,4.6422744,2.3893166,5.5083528,0.6174306,-1.8081219,2.3056872,7.846462,5.010965,-3.3342338,117.45383522727273,0.19525384902954102,2516.4589514571976,Happy
-50.449287,56.41648,12.563282,11.288339,-2.739751,1.362813,4.5399694,-0.96321356,2.2894216,2.7384722,-1.9891648,2.5949512,-4.0203376,0.683096,-1.396714,3.3251173,3.028759,2.6311061,2.0771775,1.3595716,129.19921875,0.1324763000011444,3594.167118271268,Happy
-47.05376,55.781746,27.617126,19.193428,15.186061,3.1757607,5.6275535,1.6121148,4.148368,1.6211523,-1.5870059,-3.0055182,-7.6369953,-3.841529,-8.113685,-3.369737,-2.2721324,4.503091,1.4371147,-0.3833655,103.359375,0.1909152865409851,3587.4721810924966,Happy
-42.68938,54.882027,17.06182,19.76454,6.852839,2.7781906,11.820236,1.2058558,7.9387155,1.1382531,-4.071282,0.13736181,-4.236571,-4.4564805,-2.5122685,-2.8911157,0.6187278,0.8994231,2.3103714,1.9261038,99.38401442307692,0.23498305678367615,3510.9284752203253,Happy
-47.681934,55.53719,19.178862,24.482962,4.0398774,1.5440774,6.9665008,-1.046118,3.0828686,1.7952809,-3.035119,1.9345393,-4.678551,-2.5212111,-0.8627602,-2.2868989,-1.6915138,-3.232456,2.612902,1.893048,99.38401442307692,0.2205497771501541,3401.2336884828965,Happy
-44.723248,55.059227,27.137182,19.50298,14.696994,3.2040474,5.509529,1.4237081,4.4969788,1.3679072,-1.6663119,-3.534417,-7.9148335,-3.532205,-8.198315,-3.392684,-2.6661005,4.2834873,1.3531154,-0.1679904,103.359375,0.19408726692199707,3603.429553551326,Happy
-8.406137,42.004875,8.2976465,17.972021,14.039091,7.345697,5.725321,-1.8997341,4.6036773,2.0709262,-1.0726746,-0.66318256,-2.4345155,-1.4743019,-3.7601752,-1.6542797,-2.3765326,0.052155107,-0.99298966,-2.6045353,117.45383522727273,0.26530829071998596,3696.287748409418,Happy
-25.935339,60.872036,6.071953,17.717197,5.13251,10.431291,2.4501173,4.9244223,8.108929,3.8508592,-0.18614742,7.252811,4.9468403,0.9169612,-2.2947693,1.5526828,0.21936414,1.9272804,2.368506,5.4341993,107.666015625,0.22711193561553955,3271.2458605975758,Happy
-20.228376,57.77345,16.777649,18.249578,8.958152,14.899964,2.6696355,3.7526221,1.1145035,1.8456721,-5.9808383,-3.6137545,-3.6554596,0.9081742,-0.47599754,-0.40367448,-4.619457,1.9671378,1.5699369,0.54384744,135.99917763157896,0.24578635394573212,3258.8665238179296,Happy
-42.268806,82.17975,-2.2469733,19.916231,13.862178,0.8657801,7.92098,-0.7182551,6.8773565,-1.9071584,-4.6875606,-3.164194,-2.94167,3.6025867,-0.078093775,1.5862794,0.8490444,-1.2324394,2.5389123,0.780242,151.99908088235293,0.19856701791286469,2806.432725529733,Happy
-36.629185,73.09261,39.12304,20.328524,12.4935465,2.151913,11.737693,-2.432415,6.6467223,3.182791,-5.3805704,-3.149369,-5.77508,-7.682376,-7.6059957,-6.8437,-6.105222,-1.5670516,2.1235182,-1.5718985,103.359375,0.303727388381958,3046.1865869262933,Happy
-59.09869,60.998295,27.75064,23.867935,12.298356,7.3722224,12.321168,7.1516924,13.415489,2.4857318,-1.9674118,-2.4141192,-4.5195565,3.4697351,2.0349872,3.7280085,2.4979274,1.2848573,3.1396015,1.6590123,92.28515625,0.2511536777019501,3126.3938966039664,Happy
-125.53952,51.196957,38.517105,14.491696,16.232536,4.642958,12.308261,1.1730316,1.7245497,9.770825,-2.8224163,2.07893,0.8530096,-0.50384986,1.3426533,-0.8620617,0.48488247,4.129414,1.749743,8.2345915,99.38401442307692,0.20417360961437225,3510.042356894514,Happy
-26.93658,46.71037,8.7081785,8.604124,6.086184,12.42523,6.958877,2.506842,1.159301,7.25731,-3.1307192,1.2537664,3.838255,4.690354,1.7137886,-0.9803977,-1.3044108,-2.6919029,-1.2717874,-2.4849613,117.45383522727273,0.21293947100639343,3634.106563927481,Happy
-119.34646,85.94366,33.886932,9.992517,17.70141,0.51905245,9.565489,-5.299008,4.170094,8.122251,-7.9776335,1.5659164,-2.933183,-1.6069088,-0.1992257,-2.4307656,1.2062727,5.8464403,1.6082752,7.58336,78.30255681818181,0.1381460428237915,2765.6481348893653,Happy
-159.4762,104.848114,-10.300141,34.656025,-4.9666266,26.805262,-21.953398,23.45208,-14.029752,19.586172,-8.298798,9.717498,-10.065849,1.4203507,-6.50298,1.0738481,-9.21135,3.285135,-0.7643056,3.762076,123.046875,0.09414240717887878,2133.437132679841,Happy
-190.91765,127.40976,-3.7634394,26.71416,-12.804948,23.936832,-8.225953,9.973004,-12.2330675,13.443711,-7.079032,1.6518703,-14.517787,-3.2188597,-10.451735,-3.4889703,-9.745509,-3.9056628,-7.6496854,-3.5429673,151.99908088235293,0.08202815800905228,1638.9674121345956,Happy
-189.03758,110.847466,2.9524722,48.38527,-6.4148865,20.739729,-12.550731,15.89101,-13.612208,9.429014,-8.036865,8.099243,-10.633535,-2.542347,-4.712573,-1.0250477,-3.2118282,2.6939583,-3.9863682,2.8767805,103.359375,0.09248043596744537,1797.2984668713393,Happy
-201.14635,104.14864,-15.473289,30.804382,14.2523155,31.42222,-7.8675566,17.963144,-4.0559983,16.943935,-11.217154,12.121105,-5.287185,-0.68669313,-1.3800302,3.9323626,-5.861718,1.042814,-2.9809184,-1.3651695,143.5546875,0.09416088461875916,1924.062787400072,Happy
-175.64171,104.896675,-15.691055,27.549057,-8.112591,24.010681,-10.335524,18.850737,-8.387437,11.847504,-7.5933056,12.554909,-6.044676,2.4995797,1.9082942,7.1437817,-3.3788843,12.449428,-3.3393536,0.7524498,123.046875,0.10106945037841797,2009.3766964303295,Happy
-176.69528,116.83858,-21.32323,38.76649,-5.4716187,26.622395,-8.185519,15.780884,-10.489778,11.041742,-10.061267,9.915604,-3.2601383,2.817187,-2.5358472,-1.406865,-9.888324,3.077434,-0.28200307,1.9877514,161.4990234375,0.10033389925956726,1798.6538836861723,Happy
-207.34694,134.66907,-9.072053,38.461567,6.2944055,22.612717,-8.297777,16.307375,-8.460724,4.16075,-4.3510094,6.347874,-6.9025645,0.95777565,-0.9435607,-2.5334957,-6.108428,2.4835787,-6.1686316,-4.584957,75.99954044117646,0.10510128736495972,1418.2807056387026,Happy
-192.26953,116.49671,-10.948332,29.89508,-0.6437026,21.415995,-11.890398,18.631174,-13.072376,14.453672,-7.3830023,4.824288,-2.8118997,3.11156,-1.6245098,-2.3962562,-6.515826,-1.4116211,-5.53472,-2.54705,151.99908088235293,0.0905776098370552,1754.296876028464,Happy
-194.59451,118.551735,-6.4070854,40.793236,-3.289793,25.464678,-9.3052635,11.397987,-6.1488485,15.341208,-5.1579056,5.756854,-6.2863235,5.865662,-2.8015068,2.5843728,-4.748822,4.527494,-3.1933515,-0.3205058,95.703125,0.10185106098651886,1691.9918927541255,Happy
-232.59302,131.23955,2.662842,18.392391,11.315527,22.940382,-10.487955,16.763712,-15.250354,15.54302,-8.380157,8.023414,-3.7811055,3.1112142,-1.4120817,3.2603438,-4.1057906,2.9342403,0.3832841,0.012208472,161.4990234375,0.08663682639598846,1609.7558037303509,Happy
-233.61296,87.49833,-22.208412,52.046257,-8.596837,24.979408,-18.240002,1.8987337,-9.137019,-0.22734664,-17.065609,-3.0177414,-9.790683,-8.786684,-7.723598,-2.1792302,-13.649117,-6.4862905,-9.148553,-12.729436,117.45383522727273,0.06166275218129158,2149.7748681954477,Happy
-198.6328,102.41358,-10.031448,30.802383,-3.3106058,20.276924,-5.6373734,28.09563,-11.512123,18.202066,-7.3657823,12.278468,-4.3605094,11.4029665,-3.4694695,2.0161314,-6.987338,1.1139207,-1.4947573,1.9552053,123.046875,0.0784122422337532,1995.6005146508553,Happy
-191.17174,96.340126,-17.656992,24.872456,-0.87806803,26.34468,-12.918912,19.642458,-9.785497,16.977057,-8.600344,11.42141,-8.215002,5.9677954,-1.8638287,5.960272,-8.060112,3.3991616,-2.631839,-0.79887515,129.19921875,0.07557864487171173,2300.0529187574825,Happy
-206.49236,122.64486,-0.6156087,29.371662,10.252774,28.223461,-9.921397,13.379462,-8.442613,11.284243,-7.2747073,7.082518,-10.333574,1.9441689,-6.532225,-0.21489081,-7.5406556,0.41365618,-1.6585841,-0.16716015,123.046875,0.11165975779294968,1606.560170615663,Happy
-209.72826,105.235115,2.5971055,34.90691,15.330765,25.211895,-6.0549407,18.222582,-5.076517,8.924583,-0.99670994,8.245265,-4.022234,4.729955,-1.0536166,3.0564938,-4.5925846,4.2480564,-2.1156554,-3.6582186,129.19921875,0.11409615725278854,1716.1117225999903,Happy
-157.72598,109.83527,8.463048,41.79172,5.113608,25.760815,-12.964588,22.066961,-15.514671,14.372681,-11.921099,11.602115,-10.626171,4.125749,-4.0515113,3.4704802,-8.407584,1.7806472,-5.242628,-1.4668233,129.19921875,0.13193196058273315,1923.7123234958624,Happy
-76.048325,101.127174,-11.631934,46.232918,-11.2169285,31.394114,-9.462058,22.460752,-16.815596,15.975832,-9.508244,11.812327,-7.8450184,9.720803,-7.2474904,6.17486,-8.610062,8.070505,-5.5852027,3.7330098,143.5546875,0.1855965256690979,2118.326028871004,Happy
-154.8781,110.041916,-18.444853,36.64433,0.5231587,31.586283,-10.428807,18.81091,-7.1827836,13.130121,-5.251168,8.890394,-6.71836,6.0094323,-2.8002794,3.637413,-2.2208931,5.30364,-6.5800447,-2.9349852,129.19921875,0.13965924084186554,1803.5661063308723,Happy
-170.9219,107.74944,-1.7545519,46.44016,-0.19604653,24.946035,-10.681297,18.073286,-10.796638,11.152105,-7.252453,6.2031083,-6.4640956,2.0463724,-2.4408739,2.557906,-4.0423417,0.7938116,-3.7560382,-1.6679436,151.99908088235293,0.10636913776397705,1907.381884489025,Happy
-184.51595,106.18037,4.0202484,38.737698,8.408315,30.45933,-3.3555884,20.299545,-1.5513799,15.922177,-6.5210133,13.197271,-1.7158338,6.852844,-3.2387495,1.8637657,-6.049035,3.5135028,-7.414122,-1.7434583,143.5546875,0.1387546807527542,1754.5284525268162,Happy
-177.68387,113.61754,2.3168921,35.842815,1.5947576,34.69798,-8.75585,16.296053,-9.33526,14.175699,-2.0734396,13.142421,-7.2475615,3.5860155,-0.5792335,4.835953,-3.5922883,3.7729363,-4.3120465,-1.1142004,129.19921875,0.13927479088306427,1637.9263684990146,Happy
-88.0909,109.416725,-25.173023,40.403038,-8.781225,24.709513,-11.537566,18.499166,-8.2953205,17.03021,-8.444006,9.802779,-12.90077,1.5720209,-10.528803,-0.43553227,-7.793019,3.4446898,-4.9788013,0.058966998,151.99908088235293,0.15503212809562683,2007.372657971661,Happy
-91.33977,98.830605,-23.198654,46.879734,-6.857408,29.266338,-9.967306,25.659388,-10.211893,19.611229,-8.21838,13.407227,-6.499761,14.019779,0.4112348,12.5813265,0.3452066,10.107013,-0.43188745,1.2852144,151.99908088235293,0.182183176279068,2059.3588992585837,Happy
-161.81602,78.712814,-19.275562,55.11339,13.201412,30.957823,-7.0246754,24.269943,-12.833858,21.512705,-13.528581,12.772056,-7.4467325,12.7669935,-3.334874,9.13467,-7.7527347,0.641076,-4.095522,0.5013718,129.19921875,0.10780409723520279,2354.2710703063417,Happy
-169.24367,110.447716,-8.553957,43.898693,0.2664537,26.64651,-14.365674,13.026835,-11.142897,8.144701,-7.6902556,10.90997,-8.172387,2.804638,-6.414233,1.1023636,-4.2614355,4.3270764,-3.458248,1.2084928,135.99917763157896,0.12365177273750305,1811.3582154873116,Happy
-177.34091,110.98353,-15.655527,36.77763,0.06121845,24.468962,-3.7678869,18.426622,-3.3727522,13.775833,-2.107058,8.593649,-5.94512,2.9016984,-5.276312,-3.0622094,-6.2044883,2.0515823,-0.9910093,2.301355,123.046875,0.12678320705890656,1709.0354342543874,Happy
