filename,mood
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00077.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00078.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00079.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00080.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00081.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00082.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00083.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00084.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00085.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00086.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00087.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00088.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00089.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00090.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00091.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00092.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00093.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00094.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00095.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00096.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00097.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00098.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00099.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00000.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00001.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00002.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00003.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00004.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00005.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00006.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00007.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00008.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00009.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00010.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00011.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00012.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00013.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00014.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00015.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00016.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00017.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00018.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00019.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00020.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00021.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00022.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00023.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00024.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00025.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00026.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00027.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00028.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00029.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00030.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00031.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00032.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00033.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00034.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00035.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00036.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00037.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00038.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00039.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00040.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00041.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00042.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00043.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00044.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00045.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00046.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00047.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00048.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00049.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00050.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00051.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00052.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00053.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00054.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00055.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00056.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00057.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00058.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00059.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00060.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00061.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00062.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00063.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00064.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00065.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00066.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00067.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00068.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00069.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00070.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00071.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00072.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00073.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00074.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00075.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00076.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00077.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00078.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00079.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00080.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00081.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00082.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00083.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00084.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00085.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00086.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00087.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00088.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00089.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00090.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00091.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00092.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00093.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00094.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00095.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00096.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00097.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00098.wav,Energetic
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\rock\rock.00099.wav,Energetic
